       1.0272578	       1.0360656	       1.0467746	       1.0594622	       1.0740944	       1.0904991	       1.1083471	       1.1271466	       1.1462533	       1.1649002	       1.1822429	       1.1974214	       1.2096292	       1.2181844	       1.2225921	       1.2225925	       1.2181869	       1.2096399	       1.1974628	       1.1823920	       1.1653954	       1.1477710	       1.1314404	       1.1195615	       1.1175358	       1.1342656	       1.1830798	       1.2812131	       1.4464906	       1.6905351	       2.0096866	       2.3773222	       2.7427159	       3.0401298	       3.2071378	       3.2054962	       3.0350415	       2.7336915	       2.3635506	       1.9900452	       1.6636120	       1.4106240	       1.2345544	       1.1236839	       1.0602082	       1.0270570	       1.0112253	       1.0042997	       1.0015207	       1.0004967	
       1.0398587	       1.0527382	       1.0683978	       1.0869506	       1.1083471	       1.1323355	       1.1584344	       1.1859244	       1.2138640	       1.2411310	       1.2664910	       1.2886862	       1.3065376	       1.3190476	       1.3254930	       1.3254936	       1.3190511	       1.3065522	       1.2887433	       1.2666964	       1.2418129	       1.2159541	       1.1918377	       1.1738779	       1.1695684	       1.1912105	       1.2571879	       1.3912495	       1.6179459	       1.9532763	       2.3921870	       2.8979973	       3.4008312	       3.8101395	       4.0399348	       4.0375343	       3.8026988	       3.3876350	       2.8778594	       2.3634658	       1.9139070	       1.5654986	       1.3230213	       1.1703341	       1.0829176	       1.0372627	       1.0154596	       1.0059217	       1.0020944	       1.0006842	
       1.0571306	       1.0755912	       1.0980366	       1.1246289	       1.1552971	       1.1896804	       1.2270886	       1.2664910	       1.3065376	       1.3456202	       1.3819694	       1.4137825	       1.4393693	       1.4573004	       1.4665386	       1.4665394	       1.4573048	       1.4393880	       1.4138551	       1.3822305	       1.3464871	       1.3091946	       1.2740082	       1.2467213	       1.2370127	       1.2606371	       1.3410429	       1.5084615	       1.7941110	       2.2183120	       2.7746025	       3.4163027	       4.0545282	       4.5741132	       4.8656948	       4.8622539	       4.5634483	       4.0356137	       3.3874385	       2.7334355	       2.1618828	       1.7189368	       1.4106680	       1.2165528	       1.1054177	       1.0473750	       1.0196556	       1.0075293	       1.0026632	       1.0008701	
       1.0802655	       1.1062017	       1.1377362	       1.1750970	       1.2181844	       1.2664910	       1.3190476	       1.3744059	       1.4306692	       1.4855782	       1.5366469	       1.5813427	       1.6172909	       1.6424831	       1.6554623	       1.6554632	       1.6424882	       1.6173128	       1.5814279	       1.5369533	       1.4865956	       1.4337872	       1.3832274	       1.3420867	       1.3220360	       1.3418020	       1.4290612	       1.6193744	       1.9493925	       2.4429245	       3.0923105	       3.8426702	       4.5895847	       5.1977928	       5.5388503	       5.5340161	       5.1828092	       4.5630109	       3.8021175	       3.0344730	       2.3636444	       1.8437766	       1.4819796	       1.2541592	       1.1237268	       1.0556049	       1.0230713	       1.0088385	       1.0031268	       1.0010218	
       1.1105359	       1.1462533	       1.1896804	       1.2411310	       1.3004677	       1.3669921	       1.4393693	       1.5156047	       1.5930866	       1.6687032	       1.7390314	       1.8005831	       1.8500884	       1.8847812	       1.9026552	       1.9026562	       1.8847868	       1.8501121	       1.8006754	       1.7393633	       1.6698053	       1.5964643	       1.5251609	       1.4643273	       1.4271633	       1.4343811	       1.5162471	       1.7114328	       2.0596710	       2.5866867	       3.2840453	       4.0921155	       4.8975813	       5.5537151	       5.9211865	       5.9145292	       5.5330808	       4.8609858	       4.0362692	       3.2043957	       2.4775079	       1.9142244	       1.5222226	       1.2753847	       1.1340638	       1.0602537	       1.0250024	       1.0095796	       1.0033898	       1.0011082	
       1.1492079	       1.1974214	       1.2560417	       1.3254928	       1.4055890	       1.4953875	       1.5930866	       1.6959935	       1.8005831	       1.9026550	       1.9975880	       2.0806742	       2.1474994	       2.1943297	       2.2184570	       2.2184580	       2.1943353	       2.1475230	       2.0807665	       1.9979199	       1.9037570	       1.8039608	       1.7055498	       1.6180445	       1.5555587	       1.5395024	       1.6006089	       1.7777941	       2.1108390	       2.6253587	       3.3126942	       4.1129188	       4.9123886	       5.5640458	       5.9282512	       5.9192648	       5.5361923	       4.8629897	       4.0375343	       3.2051785	       2.4779827	       1.9145067	       1.5223871	       1.2754786	       1.1341164	       1.0602826	       1.0250179	       1.0095878	       1.0033940	       1.0011103	
       1.1974214	       1.2612141	       1.3387764	       1.4306692	       1.5366469	       1.6554620	       1.7847305	       1.9208898	       2.0592754	       2.1943297	       2.3199384	       2.4298722	       2.5182906	       2.5802533	       2.6121767	       2.6121776	       2.5802584	       2.5183125	       2.4299574	       2.3202448	       2.1953470	       2.0623934	       1.9297113	       1.8077696	       1.7110070	       1.6602646	       1.6846334	       1.8204146	       2.1044048	       2.5600803	       3.1791016	       3.9056936	       4.6344429	       5.2290893	       5.5602527	       5.5483626	       5.1922355	       4.5690818	       3.8059500	       3.0368445	       2.3650828	       1.8446317	       1.4824779	       1.2544438	       1.1238862	       1.0556924	       1.0231184	       1.0088633	       1.0031396	       1.0010283	
       1.2560417	       1.3387764	       1.4393693	       1.5585479	       1.6959935	       1.8500884	       2.0177406	       2.1943297	       2.3738061	       2.5489621	       2.7118679	       2.8544443	       2.9691168	       3.0494780	       3.0908803	       3.0908811	       3.0494823	       2.9691354	       2.8545169	       2.7121290	       2.5498290	       2.3764631	       2.2018469	       2.0373733	       1.8974207	       1.8013335	       1.7749619	       1.8497943	       2.0572962	       2.4172231	       2.9219594	       3.5233058	       4.1306898	       4.6272494	       4.9020325	       4.8866119	       4.5794526	       4.0459211	       3.3939453	       2.7374618	       2.1643249	       1.7203886	       1.4115141	       1.2170361	       1.1056883	       1.0475235	       1.0197355	       1.0075714	       1.0026850	       1.0008811	
       1.3254928	       1.4306692	       1.5585479	       1.7100535	       1.8847812	       2.0806742	       2.2938019	       2.5182906	       2.7464499	       2.9691168	       3.1762106	       3.3574608	       3.5032380	       3.6053971	       3.6580297	       3.6580304	       3.6054006	       3.5032527	       3.3575179	       3.1764160	       2.9697987	       2.7485400	       2.5242038	       2.3092455	       2.1179071	       1.9676446	       1.8802908	       1.8813996	       1.9958769	       2.2389104	       2.6037900	       3.0516525	       3.5101985	       3.8864425	       4.0921155	       4.0725120	       3.8256809	       3.4024363	       2.8872032	       2.3692476	       1.9174138	       1.5675835	       1.3242362	       1.1710281	       1.0833062	       1.0374759	       1.0155743	       1.0059822	       1.0021257	       1.0007000	
       1.4055890	       1.5366469	       1.6959935	       1.8847812	       2.1025053	       2.3466030	       2.6121764	       2.8919066	       3.1762106	       3.4536706	       3.7117254	       3.9375770	       4.1192266	       4.2465247	       4.3121089	       4.3121094	       4.2465272	       4.1192373	       3.9376185	       3.7118745	       3.4541658	       3.1777283	       2.8962005	       2.6233908	       2.3736396	       2.1626764	       2.0083988	       1.9304320	       1.9470719	       2.0688663	       2.2899612	       2.5808433	       2.8875762	       3.1411954	       3.2762527	       3.2518253	       3.0654818	       2.7532962	       2.3759268	       1.9977034	       1.6682569	       1.4133854	       1.2361637	       1.1246031	       1.0607229	       1.0273395	       1.0113772	       1.0043798	       1.0015621	       1.0005177	
       1.4953875	       1.6554620	       1.8500884	       2.0806742	       2.3466030	       2.6447446	       2.9691168	       3.3107799	       3.6580296	       3.9969200	       4.3121088	       4.5879647	       4.8098320	       4.9653142	       5.0454189	       5.0454192	       4.9653159	       4.8098391	       4.5879925	       4.3122088	       3.9972519	       3.6590469	       3.3136582	       2.9766339	       2.6628678	       2.3869369	       2.1635376	       2.0072372	       1.9305781	       1.9399956	       2.0302694	       2.1799086	       2.3508617	       2.4949945	       2.5666500	       2.5368142	       2.4025177	       2.1868518	       1.9296230	       1.6733049	       1.4506901	       1.2787320	       1.1592560	       1.0840670	       1.0410078	       1.0184931	       1.0077162	       1.0029832	       1.0010716	       1.0003594	
       1.5930866	       1.7847305	       2.0177406	       2.2938019	       2.6121764	       2.9691168	       3.3574608	       3.7665058	       4.1822392	       4.5879647	       4.9653142	       5.2955736	       5.5611970	       5.7473430	       5.8432457	       5.8432459	       5.7473440	       5.5612014	       5.2955908	       4.9653761	       4.5881701	       4.1828687	       3.7682869	       3.3621123	       2.9803311	       2.6371344	       2.3450764	       2.1149817	       1.9549678	       1.8682027	       1.8497943	       1.8842553	       1.9456084	       2.0016251	       2.0217648	       1.9860449	       1.8909102	       1.7492529	       1.5846090	       1.4224302	       1.2823976	       1.1745663	       1.0997638	       1.0527155	       1.0257648	       1.0116571	       1.0048897	       1.0019066	       1.0006944	       1.0002383	
       1.6959935	       1.9208898	       2.1943297	       2.5182906	       2.8919066	       3.3107799	       3.7665058	       4.2465247	       4.7343923	       5.2105155	       5.6533393	       6.0409023	       6.3526143	       6.5710586	       6.6836015	       6.6836016	       6.5710592	       6.3526168	       6.0409121	       5.6533746	       5.2106329	       4.7347519	       4.2475420	       3.7691628	       3.3171856	       2.9061628	       2.5475790	       2.2498747	       2.0181309	       1.8531423	       1.7500432	       1.6972576	       1.6769160	       1.6675626	       1.6488990	       1.6069813	       1.5376376	       1.4464906	       1.3456194	       1.2485267	       1.1656938	       1.1023212	       1.0585054	       1.0309795	       1.0152030	       1.0069254	       1.0029365	       1.0011647	       1.0004358	       1.0001559	
       1.8005831	       2.0592754	       2.3738061	       2.7464499	       3.1762106	       3.6580296	       4.1822392	       4.7343923	       5.2955736	       5.8432457	       6.3526143	       6.7984178	       7.1569720	       7.4082428	       7.5376979	       7.5376979	       7.4082431	       7.1569733	       6.7984230	       6.3526329	       5.8433076	       5.2957632	       4.7349287	       4.1836402	       3.6614073	       3.1837278	       2.7618935	       2.4030946	       2.1105499	       1.8834465	       1.7167042	       1.6009065	       1.5229516	       1.4678282	       1.4213694	       1.3731527	       1.3183788	       1.2578993	       1.1964263	       1.1398230	       1.0926924	       1.0571180	       1.0326938	       1.0173887	       1.0086063	       1.0039754	       1.0017225	       1.0007060	       1.0002772	       1.0001063	
       1.9026550	       2.1943297	       2.5489621	       2.9691168	       3.4536706	       3.9969200	       4.5879647	       5.2105155	       5.8432457	       6.4607443	       7.0350558	       7.5376979	       7.9419665	       8.2252735	       8.3712338	       8.3712338	       8.2252737	       7.9419672	       7.5377004	       7.0350648	       6.4607744	       5.8433380	       5.2107766	       4.5886466	       3.9985641	       3.4573296	       2.9766339	       2.5632183	       2.2192877	       1.9429889	       1.7288744	       1.5684416	       1.4509602	       1.3647486	       1.2988136	       1.2444493	       1.1962449	       1.1521146	       1.1123914	       1.0784426	       1.0514161	       1.0315466	       1.0180957	       1.0097103	       1.0048870	       1.0023180	       1.0010445	       1.0004523	       1.0001911	       1.0000802	
       1.9975880	       2.3199384	       2.7118679	       3.1762106	       3.7117254	       4.3121088	       4.9653142	       5.6533393	       6.3526143	       7.0350558	       7.6697681	       8.2252735	       8.6720595	       8.9851622	       9.1464732	       9.1464732	       8.9851623	       8.6720598	       8.2252747	       7.6697722	       7.0350693	       6.3526558	       5.6534566	       4.9656206	       4.3128476	       3.7133695	       3.1795883	       2.7182736	       2.3311528	       2.0157112	       1.7660680	       1.5738798	       1.4293017	       1.3220360	       1.2424141	       1.1823322	       1.1358105	       1.0990262	       1.0698664	       1.0472297	       1.0303709	       1.0184959	       1.0106490	       1.0058015	       1.0030012	       1.0014835	       1.0007071	       1.0003286	       1.0001507	       1.0000688	
       2.0806742	       2.4298722	       2.8544443	       3.3574608	       3.9375770	       4.5879647	       5.2955736	       6.0409023	       6.7984178	       7.5376979	       8.2252735	       8.8270454	       9.3110428	       9.6502229	       9.8249690	       9.8249690	       9.6502230	       9.3110430	       8.8270459	       8.2252752	       7.5377035	       6.7984350	       6.0409510	       5.2957007	       4.5882711	       3.9382589	       3.3588618	       2.8571013	       2.4345237	       2.0881914	       1.8117975	       1.5967862	       1.4334151	       1.3117253	       1.2223793	       1.1572935	       1.1099897	       1.0756320	       1.0507951	       1.0330892	       1.0207850	       1.0125395	       1.0072537	       1.0040267	       1.0021521	       1.0011132	       1.0005611	       1.0002775	       1.0001355	       1.0000655	
       2.1474993	       2.5182906	       2.9691168	       3.5032380	       4.1192266	       4.8098320	       5.5611970	       6.3526143	       7.1569720	       7.9419665	       8.6720595	       9.3110428	       9.8249690	      10.1851228	      10.3706746	      10.3706746	      10.1851229	       9.8249691	       9.3110430	       8.6720601	       7.9419687	       7.1569786	       6.3526329	       5.5612457	       4.8099493	       4.1194877	       3.5037744	       2.9701341	       2.5200716	       2.1503776	       1.8543823	       1.6232041	       1.4468865	       1.3153591	       1.2191855	       1.1500749	       1.1011489	       1.0669794	       1.0434507	       1.0275215	       1.0169665	       1.0101568	       1.0058983	       1.0033245	       1.0018221	       1.0009740	       1.0005095	       1.0002616	       1.0001322	       1.0000658	
       2.1943297	       2.5802532	       3.0494779	       3.6053971	       4.2465247	       4.9653142	       5.7473430	       6.5710586	       7.4082428	       8.2252735	       8.9851622	       9.6502229	      10.1851228	      10.5599748	      10.7530991	      10.7530991	      10.5599748	      10.1851229	       9.6502230	       8.9851624	       8.2252743	       7.4082451	       6.5710652	       5.7473602	       4.9653557	       4.2466170	       3.6055867	       3.0498375	       2.5808827	       2.1953470	       1.8862989	       1.6445731	       1.4599573	       1.3221656	       1.2215620	       1.1496310	       1.0992133	       1.0645459	       1.0411595	       1.0256932	       1.0156805	       1.0093471	       1.0054397	       1.0030914	       1.0017170	       1.0009331	       1.0004969	       1.0002595	       1.0001331	       1.0000670	
       2.2184567	       2.6121764	       3.0908801	       3.6580296	       4.3121088	       5.0454189	       5.8432457	       6.6836015	       7.5376979	       8.3712337	       9.1464732	       9.8249690	      10.3706746	      10.7530991	      10.9501248	      10.9501248	      10.7530991	      10.3706746	       9.8249690	       9.1464732	       8.3712340	       7.5376986	       6.6836036	       5.8432513	       5.0454324	       4.3121389	       3.6580915	       3.0909975	       2.6123818	       2.2187887	       1.9031501	       1.6561440	       1.4674053	       1.3265102	       1.2236940	       1.1503100	       1.0990540	       1.0640062	       1.0405410	       1.0251596	       1.0152919	       1.0090995	       1.0053003	       1.0030224	       1.0016877	       1.0009232	       1.0004950	       1.0002602	       1.0001341	       1.0000678	
       2.2184567	       2.6121764	       3.0908801	       3.6580296	       4.3121088	       5.0454189	       5.8432457	       6.6836015	       7.5376979	       8.3712337	       9.1464732	       9.8249690	      10.3706746	      10.7530991	      10.9501248	      10.9501248	      10.7530991	      10.3706746	       9.8249690	       9.1464732	       8.3712338	       7.5376981	       6.6836021	       5.8432474	       5.0454229	       4.3121179	       3.6580482	       3.0909155	       2.6122383	       2.2185567	       1.9028041	       1.6556674	       1.4667995	       1.3257992	       1.2229240	       1.1495403	       1.0983449	       1.0634051	       1.0400734	       1.0248259	       1.0150722	       1.0089649	       1.0052230	       1.0029810	       1.0016671	       1.0009139	       1.0004911	       1.0002587	       1.0001336	       1.0000676	
       2.1943297	       2.5802532	       3.0494779	       3.6053971	       4.2465247	       4.9653142	       5.7473430	       6.5710586	       7.4082428	       8.2252735	       8.9851622	       9.6502229	      10.1851228	      10.5599748	      10.7530991	      10.7530991	      10.5599748	      10.1851228	       9.6502229	       8.9851622	       8.2252736	       7.4082428	       6.5710588	       5.7473435	       4.9653153	       4.2465272	       3.6054023	       3.0494878	       2.5802704	       2.1943575	       1.8848227	       1.6425401	       1.4573730	       1.3191331	       1.2182785	       1.1463550	       1.0962141	       1.0620492	       1.0392929	       1.0244461	       1.0149201	       1.0089012	       1.0051777	       1.0029406	       1.0016366	       1.0008947	       1.0004804	       1.0002531	       1.0001308	       1.0000662	
       2.1474993	       2.5182906	       2.9691168	       3.5032380	       4.1192266	       4.8098320	       5.5611970	       6.3526143	       7.1569720	       7.9419665	       8.6720595	       9.3110428	       9.8249690	      10.1851228	      10.3706746	      10.3706746	      10.1851228	       9.8249690	       9.3110428	       8.6720595	       7.9419665	       7.1569720	       6.3526143	       5.5611971	       4.8098323	       4.1192273	       3.5032393	       2.9691193	       2.5182950	       2.1475065	       1.8500991	       1.6173056	       1.4393884	       1.3065630	       1.2096773	       1.1406632	       1.0927838	       1.0606158	       1.0397047	       1.0262025	       1.0170596	       1.0105327	       1.0060185	       1.0032240	       1.0016825	       1.0008814	       1.0004646	       1.0002434	       1.0001256	       1.0000636	
       2.0806742	       2.4298722	       2.8544443	       3.3574608	       3.9375770	       4.5879647	       5.2955736	       6.0409023	       6.7984178	       7.5376979	       8.2252735	       8.8270454	       9.3110428	       9.6502229	       9.8249690	       9.8249690	       9.6502229	       9.3110428	       8.8270454	       8.2252735	       7.5376979	       6.7984178	       6.0409023	       5.2955736	       4.5879647	       3.9375772	       3.3574611	       2.8544449	       2.4298733	       2.0806759	       1.8005857	       1.5813464	       1.4137904	       1.2887250	       1.1976561	       1.1334761	       1.0910380	       1.0666652	       1.0555741	       1.0497218	       1.0411139	       1.0281082	       1.0152587	       1.0067082	       1.0026053	       1.0010360	       1.0004676	       1.0002324	       1.0001186	       1.0000599	
       1.9975880	       2.3199384	       2.7118679	       3.1762106	       3.7117254	       4.3121088	       4.9653142	       5.6533393	       6.3526143	       7.0350558	       7.6697681	       8.2252735	       8.6720595	       8.9851622	       9.1464732	       9.1464732	       8.9851622	       8.6720595	       8.2252735	       7.6697681	       7.0350558	       6.3526143	       5.6533393	       4.9653142	       4.3121088	       3.7117254	       3.1762106	       2.7118680	       2.3199387	       1.9975884	       1.7390320	       1.5366496	       1.3819947	       1.2667213	       1.1838072	       1.1299041	       1.1081111	       1.1244160	       1.1705484	       1.2101190	       1.2021734	       1.1451959	       1.0769645	       1.0302683	       1.0090989	       1.0023078	       1.0006298	       1.0002357	       1.0001111	       1.0000554	
       1.9026550	       2.1943297	       2.5489621	       2.9691168	       3.4536706	       3.9969200	       4.5879647	       5.2105155	       5.8432457	       6.4607443	       7.0350558	       7.5376979	       7.9419665	       8.2252735	       8.3712337	       8.3712337	       8.2252735	       7.9419665	       7.5376979	       7.0350558	       6.4607443	       5.8432457	       5.2105155	       4.5879647	       3.9969200	       3.4536706	       2.9691168	       2.5489621	       2.1943297	       1.9026551	       1.6687039	       1.4855877	       1.3457412	       1.2422662	       1.1726422	       1.1488814	       1.2105416	       1.4069646	       1.7126213	       1.9589780	       1.9517887	       1.6896817	       1.3640293	       1.1401073	       1.0395732	       1.0084157	       1.0014975	       1.0003120	       1.0001081	       1.0000506	
       1.8005831	       2.0592754	       2.3738061	       2.7464499	       3.1762106	       3.6580296	       4.1822392	       4.7343923	       5.2955736	       5.8432457	       6.3526143	       6.7984178	       7.1569720	       7.4082428	       7.5376979	       7.5376979	       7.4082428	       7.1569720	       6.7984178	       6.3526143	       5.8432457	       5.2955736	       4.7343923	       4.1822392	       3.6580296	       3.1762106	       2.7464499	       2.3738061	       2.0592754	       1.8005832	       1.5930885	       1.4307029	       1.3069722	       1.2179462	       1.1740978	       1.2359507	       1.5604420	       2.3369583	       3.4830287	       4.3995874	       4.3932111	       3.4626832	       2.2988783	       1.4979725	       1.1390032	       1.0284421	       1.0044037	       1.0006041	       1.0001212	       1.0000463	
       1.6959935	       1.9208898	       2.1943297	       2.5182906	       2.8919066	       3.3107799	       3.7665058	       4.2465247	       4.7343923	       5.2105155	       5.6533393	       6.0409023	       6.3526143	       6.5710586	       6.6836015	       6.6836015	       6.5710586	       6.3526143	       6.0409023	       5.6533393	       5.2105155	       4.7343923	       4.2465247	       3.7665058	       3.3107799	       2.8919066	       2.5182906	       2.1943297	       1.9208898	       1.6959937	       1.5156096	       1.3744936	       1.2676260	       1.1965859	       1.1998676	       1.4454187	       2.3514723	       4.4194477	       7.4392871	       9.8504553	       9.8449120	       7.4215996	       4.3863425	       2.2971640	       1.3611366	       1.0732407	       1.0109409	       1.0012824	       1.0001639	       1.0000435	
       1.5930866	       1.7847305	       2.0177406	       2.2938019	       2.6121764	       2.9691168	       3.3574608	       3.7665058	       4.1822392	       4.5879647	       4.9653142	       5.2955736	       5.5611970	       5.7473430	       5.8432457	       5.8432457	       5.7473430	       5.5611970	       5.2955736	       4.9653142	       4.5879647	       4.1822392	       3.7665058	       3.3574608	       2.9691168	       2.6121764	       2.2938019	       2.0177406	       1.7847305	       1.5930869	       1.4393787	       1.3192140	       1.2292411	       1.1786535	       1.2462613	       1.7557203	       3.5045592	       7.4472525	      13.1882077	      17.7700064	      17.7652827	      13.1731354	       7.4190422	       3.4582806	       1.6838999	       1.1383569	       1.0204574	       1.0022781	       1.0002313	       1.0000422	
