       0.0000000	      92.9258095	       0.0000000	       0.2974796	       0.8436422	      -0.4469605
       0.0000000	      13.8615070	       0.0000000	       0.5577234	       0.6911632	      -0.4596063
       0.0000000	      34.3729972	       0.0000000	       0.6088733	       0.7301760	       0.3100262
       0.0000000	      66.0725730	       0.0000000	       0.3647240	       0.9309429	       0.0179386
       0.0000000	      41.0931730	       0.0000000	       0.1041975	       0.4686089	      -0.8772392
       0.0000000	       6.9063387	       0.0000000	       0.5717047	       0.6766703	       0.4639731
       0.0000000	      21.2439344	       0.0000000	       0.8133105	      -0.0910367	       0.5746637
       0.0000000	      54.8234504	       0.0000000	       0.3281374	       0.9325564	       0.1505472
       0.0000000	      70.1651051	       0.0000000	       0.6378891	       0.7625692	      -0.1076371
       0.0000000	      29.8318430	       0.0000000	       0.9157253	       0.3054555	      -0.2610441
